agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd	03_00065	03_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09073300	2015-07-09 05:00	MDT	398	P	2.81	P
USGS	09073300	2015-07-09 05:15	MDT	393	P	2.80	P
USGS	09073300	2015-07-09 05:30	MDT	389	P	2.79	P
USGS	09073300	2015-07-09 05:45	MDT	389	P	2.79	P
USGS	09073300	2015-07-09 06:00	MDT	381	P	2.77	P
USGS	09073300	2015-07-09 06:15	MDT	377	P	2.76	P
USGS	09073300	2015-07-09 06:30	MDT	385	P	2.78	P
USGS	09073300	2015-07-09 06:45	MDT	377	P	2.76	P
USGS	09073300	2015-07-09 07:00	MDT	381	P	2.77	P
USGS	09073300	2015-07-09 07:15	MDT	377	P	2.76	P
USGS	09073300	2015-07-09 07:30	MDT	381	P	2.77	P
USGS	09073300	2015-07-09 07:45	MDT	377	P	2.76	P
USGS	09073300	2015-07-09 08:00	MDT	377	P	2.76	P
USGS	09073300	2015-07-09 08:15	MDT	373	P	2.75	P
USGS	09073300	2015-07-09 08:30	MDT	377	P	2.76	P
USGS	09073300	2015-07-09 08:45	MDT	373	P	2.75	P
USGS	09073300	2015-07-09 09:00	MDT	373	P	2.75	P
USGS	09073300	2015-07-09 09:15	MDT	373	P	2.75	P
USGS	09073300	2015-07-09 09:30	MDT	368	P	2.74	P
USGS	09073300	2015-07-09 09:45	MDT	368	P	2.74	P
USGS	09073300	2015-07-09 10:00	MDT	368	P	2.74	P
USGS	09073300	2015-07-09 10:15	MDT	364	P	2.73	P
USGS	09073300	2015-07-09 10:30	MDT	364	P	2.73	P
USGS	09073300	2015-07-09 10:45	MDT	360	P	2.72	P
USGS	09073300	2015-07-09 11:00	MDT	356	P	2.71	P
USGS	09073300	2015-07-09 11:15	MDT	352	P	2.70	P
USGS	09073300	2015-07-09 11:30	MDT	356	P	2.71	P
USGS	09073300	2015-07-09 11:45	MDT	356	P	2.71	P
USGS	09073300	2015-07-09 12:00	MDT	360	P	2.72	P
USGS	09073300	2015-07-09 12:15	MDT	356	P	2.71	P
USGS	09073300	2015-07-09 12:30	MDT	364	P	2.73	P
USGS	09073300	2015-07-09 12:45	MDT	360	P	2.72	P
USGS	09073300	2015-07-09 13:00	MDT	356	P	2.71	P
USGS	09073300	2015-07-09 13:15	MDT	356	P	2.71	P
USGS	09073300	2015-07-09 13:30	MDT	356	P	2.71	P
USGS	09073300	2015-07-09 13:45	MDT	360	P	2.72	P
USGS	09073300	2015-07-09 14:00	MDT	352	P	2.70	P
USGS	09073300	2015-07-09 14:15	MDT	352	P	2.70	P
USGS	09073300	2015-07-09 14:30	MDT	352	P	2.70	P
USGS	09073300	2015-07-09 14:45	MDT	352	P	2.70	P
USGS	09073300	2015-07-09 15:00	MDT	341	P	2.68	P
USGS	09073300	2015-07-09 15:15	MDT	337	P	2.67	P
USGS	09073300	2015-07-09 15:30	MDT	333	P	2.66	P
USGS	09073300	2015-07-09 15:45	MDT	337	P	2.67	P
USGS	09073300	2015-07-09 16:00	MDT	333	P	2.66	P
USGS	09073300	2015-07-09 16:15	MDT	329	P	2.65	P
USGS	09073300	2015-07-09 16:30	MDT	333	P	2.66	P
USGS	09073300	2015-07-09 16:45	MDT	329	P	2.65	P
USGS	09073300	2015-07-09 17:00	MDT	325	P	2.64	P
USGS	09073300	2015-07-09 17:15	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 17:30	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 17:45	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 18:00	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 18:15	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 18:30	MDT	325	P	2.64	P
USGS	09073300	2015-07-09 18:45	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 19:00	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 19:15	MDT	318	P	2.62	P
USGS	09073300	2015-07-09 19:30	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 19:45	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 20:00	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 20:15	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 20:30	MDT	322	P	2.63	P
USGS	09073300	2015-07-09 20:45	MDT	325	P	2.64	P
USGS	09073300	2015-07-09 21:00	MDT	325	P	2.64	P
USGS	09073300	2015-07-09 21:15	MDT	325	P	2.64	P
USGS	09073300	2015-07-09 21:30	MDT	329	P	2.65	P
USGS	09073300	2015-07-09 21:45	MDT	333	P	2.66	P
USGS	09073300	2015-07-09 22:00	MDT	333	P	2.66	P
USGS	09073300	2015-07-09 22:15	MDT	329	P	2.65	P
USGS	09073300	2015-07-09 22:30	MDT	337	P	2.67	P
USGS	09073300	2015-07-09 22:45	MDT	333	P	2.66	P
USGS	09073300	2015-07-09 23:00	MDT	325	P	2.64	P
USGS	09073300	2015-07-09 23:15	MDT	333	P	2.66	P
USGS	09073300	2015-07-09 23:30	MDT	333	P	2.66	P
USGS	09073300	2015-07-09 23:45	MDT	337	P	2.67	P
USGS	09073300	2015-07-10 00:00	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 00:15	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 00:30	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 00:45	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 01:00	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 01:15	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 01:30	MDT	325	P	2.64	P
USGS	09073300	2015-07-10 01:45	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 02:00	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 02:15	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 02:30	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 02:45	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 03:00	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 03:15	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 03:30	MDT	337	P	2.67	P
USGS	09073300	2015-07-10 03:45	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 04:00	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 04:15	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 04:30	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 04:45	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 05:00	MDT	337	P	2.67	P
USGS	09073300	2015-07-10 05:15	MDT	329	P	2.65	P
USGS	09073300	2015-07-10 05:30	MDT	333	P	2.66	P
USGS	09073300	2015-07-10 05:45	MDT	325	P	2.64	P
USGS	09073300	2015-07-10 06:00	MDT	325	P	2.64	P
USGS	09073300	2015-07-10 06:15	MDT	322	P	2.63	P
USGS	09073300	2015-07-10 06:30	MDT	325	P	2.64	P
USGS	09073300	2015-07-10 06:45	MDT	322	P	2.63	P
USGS	09073300	2015-07-10 07:00	MDT	318	P	2.62	P
USGS	09073300	2015-07-10 07:15	MDT	322	P	2.63	P
USGS	09073300	2015-07-10 07:30	MDT	318	P	2.62	P
USGS	09073300	2015-07-10 07:45	MDT	314	P	2.61	P
USGS	09073300	2015-07-10 08:00	MDT	314	P	2.61	P
USGS	09073300	2015-07-10 08:15	MDT	318	P	2.62	P
USGS	09073300	2015-07-10 08:30	MDT	311	P	2.60	P
USGS	09073300	2015-07-10 08:45	MDT	314	P	2.61	P
USGS	09073300	2015-07-10 09:00	MDT	318	P	2.62	P
USGS	09073300	2015-07-10 09:15	MDT	314	P	2.61	P
USGS	09073300	2015-07-10 09:30	MDT	311	P	2.60	P
USGS	09073300	2015-07-10 09:45	MDT	311	P	2.60	P
USGS	09073300	2015-07-10 10:00	MDT	311	P	2.60	P
USGS	09073300	2015-07-10 10:15	MDT	311	P	2.60	P
USGS	09073300	2015-07-10 10:30	MDT	311	P	2.60	P
USGS	09073300	2015-07-10 10:45	MDT	311	P	2.60	P
USGS	09073300	2015-07-10 11:00	MDT	303	P	2.58	P
USGS	09073300	2015-07-10 11:15	MDT	289	P	2.54	P
USGS	09073300	2015-07-10 11:30	MDT	279	P	2.51	P
USGS	09073300	2015-07-10 11:45	MDT	275	P	2.50	P
USGS	09073300	2015-07-10 12:00	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 12:15	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 12:30	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 12:45	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 13:00	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 13:15	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 13:30	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 13:45	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 14:00	MDT	272	P	2.49	P
USGS	09073300	2015-07-10 14:15	MDT	269	P	2.48	P
USGS	09073300	2015-07-10 14:30	MDT	269	P	2.48	P
USGS	09073300	2015-07-10 14:45	MDT	269	P	2.48	P
USGS	09073300	2015-07-10 15:00	MDT	266	P	2.47	P
USGS	09073300	2015-07-10 15:15	MDT	269	P	2.48	P
USGS	09073300	2015-07-10 15:30	MDT	266	P	2.47	P
USGS	09073300	2015-07-10 15:45	MDT	259	P	2.45	P
USGS	09073300	2015-07-10 16:00	MDT	266	P	2.47	P
USGS	09073300	2015-07-10 16:15	MDT	256	P	2.44	P
USGS	09073300	2015-07-10 16:30	MDT	256	P	2.44	P
USGS	09073300	2015-07-10 16:45	MDT	256	P	2.44	P
USGS	09073300	2015-07-10 17:00	MDT	253	P	2.43	P
USGS	09073300	2015-07-10 17:15	MDT	253	P	2.43	P
USGS	09073300	2015-07-10 17:30	MDT	253	P	2.43	P
USGS	09073300	2015-07-10 17:45	MDT	253	P	2.43	P
USGS	09073300	2015-07-10 18:00	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 18:15	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 18:30	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 18:45	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 19:00	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 19:15	MDT	253	P	2.43	P
USGS	09073300	2015-07-10 19:30	MDT	225	P	2.35	P
USGS	09073300	2015-07-10 19:45	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 20:00	MDT	228	P	2.36	P
USGS	09073300	2015-07-10 20:15	MDT	228	P	2.36	P
USGS	09073300	2015-07-10 20:30	MDT	222	P	2.34	P
USGS	09073300	2015-07-10 20:45	MDT	222	P	2.34	P
USGS	09073300	2015-07-10 21:00	MDT	240	P	2.40	P
USGS	09073300	2015-07-10 21:15	MDT	237	P	2.39	P
USGS	09073300	2015-07-10 21:30	MDT	240	P	2.40	P
USGS	09073300	2015-07-10 21:45	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 22:00	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 22:15	MDT	249	P	2.42	P
USGS	09073300	2015-07-10 22:30	MDT	237	P	2.39	P
USGS	09073300	2015-07-10 22:45	MDT	246	P	2.41	P
USGS	09073300	2015-07-10 23:00	MDT	246	P	2.41	P
USGS	09073300	2015-07-10 23:15	MDT	225	P	2.35	P
USGS	09073300	2015-07-10 23:30	MDT	231	P	2.37	P
USGS	09073300	2015-07-10 23:45	MDT	228	P	2.36	P
USGS	09073300	2015-07-11 00:00	MDT	228	P	2.36	P
USGS	09073300	2015-07-11 00:15	MDT	225	P	2.35	P
USGS	09073300	2015-07-11 00:30	MDT	228	P	2.36	P
USGS	09073300	2015-07-11 00:45	MDT	225	P	2.35	P
USGS	09073300	2015-07-11 01:00	MDT	225	P	2.35	P
USGS	09073300	2015-07-11 01:15	MDT	222	P	2.34	P
USGS	09073300	2015-07-11 01:30	MDT	228	P	2.36	P
USGS	09073300	2015-07-11 01:45	MDT	225	P	2.35	P
USGS	09073300	2015-07-11 02:00	MDT	222	P	2.34	P
USGS	09073300	2015-07-11 02:15	MDT	237	P	2.39	P
USGS	09073300	2015-07-11 02:30	MDT	234	P	2.38	P
USGS	09073300	2015-07-11 02:45	MDT	219	P	2.33	P
USGS	09073300	2015-07-11 03:00	MDT	222	P	2.34	P
USGS	09073300	2015-07-11 03:15	MDT	225	P	2.35	P
USGS	09073300	2015-07-11 03:30	MDT	234	P	2.38	P
USGS	09073300	2015-07-11 03:45	MDT	225	P	2.35	P
USGS	09073300	2015-07-11 04:00	MDT	240	P	2.40	P
USGS	09073300	2015-07-11 04:15	MDT	231	P	2.37	P
USGS	09073300	2015-07-11 04:30	MDT	237	P	2.39	P
USGS	09073300	2015-07-11 04:45	MDT	234	P	2.38	P
USGS	09073300	2015-07-11 05:00	MDT	234	P	2.38	P
USGS	09073300	2015-07-11 05:15	MDT	240	P	2.40	P
USGS	09073300	2015-07-11 05:30	MDT	237	P	2.39	P
USGS	09073300	2015-07-11 05:45	MDT	237	P	2.39	P
USGS	09073300	2015-07-11 06:00	MDT	228	P	2.36	P
USGS	09073300	2015-07-11 06:15	MDT	216	P	2.32	P
USGS	09073300	2015-07-11 06:30	MDT	234	P	2.38	P
USGS	09073300	2015-07-11 06:45	MDT	231	P	2.37	P
USGS	09073300	2015-07-11 07:00	MDT	231	P	2.37	P
USGS	09073300	2015-07-11 07:15	MDT	225	P	2.35	P
USGS	09073300	2015-07-11 07:30	MDT	228	P	2.36	P
USGS	09073300	2015-07-11 07:45	MDT	219	P	2.33	P
USGS	09073300	2015-07-11 08:00	MDT	222	P	2.34	P
USGS	09073300	2015-07-11 08:15	MDT	231	P	2.37	P
USGS	09073300	2015-07-11 08:30	MDT	234	P	2.38	P
USGS	09073300	2015-07-11 08:45	MDT	231	P	2.37	P
USGS	09073300	2015-07-11 09:00	MDT	234	P	2.38	P
USGS	09073300	2015-07-11 09:15	MDT	240	P	2.40	P
USGS	09073300	2015-07-11 09:30	MDT	240	P	2.40	P
USGS	09073300	2015-07-11 09:45	MDT	237	P	2.39	P
USGS	09073300	2015-07-11 10:00	MDT	246	P	2.41	P
USGS	09073300	2015-07-11 10:15	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 10:30	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 10:45	MDT	246	P	2.41	P
USGS	09073300	2015-07-11 11:00	MDT	253	P	2.43	P
USGS	09073300	2015-07-11 11:15	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 11:30	MDT	262	P	2.46	P
USGS	09073300	2015-07-11 11:45	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 12:00	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 12:15	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 12:30	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 12:45	MDT	269	P	2.48	P
USGS	09073300	2015-07-11 13:00	MDT	262	P	2.46	P
USGS	09073300	2015-07-11 13:15	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 13:30	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 13:45	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 14:00	MDT	256	P	2.44	P
USGS	09073300	2015-07-11 14:15	MDT	256	P	2.44	P
USGS	09073300	2015-07-11 14:30	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 14:45	MDT	256	P	2.44	P
USGS	09073300	2015-07-11 15:00	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 15:15	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 15:30	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 15:45	MDT	262	P	2.46	P
USGS	09073300	2015-07-11 16:00	MDT	249	P	2.42	P
USGS	09073300	2015-07-11 16:15	MDT	246	P	2.41	P
USGS	09073300	2015-07-11 16:30	MDT	249	P	2.42	P
USGS	09073300	2015-07-11 16:45	MDT	256	P	2.44	P
USGS	09073300	2015-07-11 17:00	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 17:15	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 17:30	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 17:45	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 18:00	MDT	256	P	2.44	P
USGS	09073300	2015-07-11 18:15	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 18:30	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 18:45	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 19:00	MDT	256	P	2.44	P
USGS	09073300	2015-07-11 19:15	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 19:30	MDT	256	P	2.44	P
USGS	09073300	2015-07-11 19:45	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 20:00	MDT	262	P	2.46	P
USGS	09073300	2015-07-11 20:15	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 20:30	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 20:45	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 21:00	MDT	262	P	2.46	P
USGS	09073300	2015-07-11 21:15	MDT	259	P	2.45	P
USGS	09073300	2015-07-11 21:30	MDT	262	P	2.46	P
USGS	09073300	2015-07-11 21:45	MDT	262	P	2.46	P
USGS	09073300	2015-07-11 22:00	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 22:15	MDT	266	P	2.47	P
USGS	09073300	2015-07-11 22:30	MDT	272	P	2.49	P
USGS	09073300	2015-07-11 22:45	MDT	272	P	2.49	P
USGS	09073300	2015-07-11 23:00	MDT	269	P	2.48	P
USGS	09073300	2015-07-11 23:15	MDT	279	P	2.51	P
USGS	09073300	2015-07-11 23:30	MDT	269	P	2.48	P
USGS	09073300	2015-07-11 23:45	MDT	272	P	2.49	P
USGS	09073300	2015-07-12 00:00	MDT	272	P	2.49	P
USGS	09073300	2015-07-12 00:15	MDT	266	P	2.47	P
USGS	09073300	2015-07-12 00:30	MDT	269	P	2.48	P
USGS	09073300	2015-07-12 00:45	MDT	272	P	2.49	P
USGS	09073300	2015-07-12 01:00	MDT	269	P	2.48	P
USGS	09073300	2015-07-12 01:15	MDT	269	P	2.48	P
USGS	09073300	2015-07-12 01:30	MDT	266	P	2.47	P
USGS	09073300	2015-07-12 01:45	MDT	269	P	2.48	P
USGS	09073300	2015-07-12 02:00	MDT	266	P	2.47	P
USGS	09073300	2015-07-12 02:15	MDT	266	P	2.47	P
USGS	09073300	2015-07-12 02:30	MDT	266	P	2.47	P
USGS	09073300	2015-07-12 02:45	MDT	262	P	2.46	P
USGS	09073300	2015-07-12 03:00	MDT	266	P	2.47	P
USGS	09073300	2015-07-12 03:15	MDT	266	P	2.47	P
USGS	09073300	2015-07-12 03:30	MDT	262	P	2.46	P
USGS	09073300	2015-07-12 03:45	MDT	262	P	2.46	P
USGS	09073300	2015-07-12 04:00	MDT	262	P	2.46	P
USGS	09073300	2015-07-12 04:15	MDT	262	P	2.46	P
USGS	09073300	2015-07-12 04:30	MDT	262	P	2.46	P
USGS	09073300	2015-07-12 04:45	MDT	259	P	2.45	P
USGS	09073300	2015-07-12 05:00	MDT	259	P	2.45	P
USGS	09073300	2015-07-12 05:15	MDT	259	P	2.45	P
USGS	09073300	2015-07-12 05:30	MDT	256	P	2.44	P
USGS	09073300	2015-07-12 05:45	MDT	256	P	2.44	P
USGS	09073300	2015-07-12 06:00	MDT	256	P	2.44	P
USGS	09073300	2015-07-12 06:15	MDT	256	P	2.44	P
USGS	09073300	2015-07-12 06:30	MDT	256	P	2.44	P
USGS	09073300	2015-07-12 06:45	MDT	256	P	2.44	P
USGS	09073300	2015-07-12 07:00	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 07:15	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 07:30	MDT	256	P	2.44	P
USGS	09073300	2015-07-12 07:45	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 08:00	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 08:15	MDT	249	P	2.42	P
USGS	09073300	2015-07-12 08:30	MDT	249	P	2.42	P
USGS	09073300	2015-07-12 08:45	MDT	249	P	2.42	P
USGS	09073300	2015-07-12 09:00	MDT	249	P	2.42	P
USGS	09073300	2015-07-12 09:15	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 09:30	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 09:45	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 10:00	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 10:15	MDT	249	P	2.42	P
USGS	09073300	2015-07-12 10:30	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 10:45	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 11:00	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 11:15	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 11:30	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 11:45	MDT	249	P	2.42	P
USGS	09073300	2015-07-12 12:00	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 12:15	MDT	249	P	2.42	P
USGS	09073300	2015-07-12 12:30	MDT	253	P	2.43	P
USGS	09073300	2015-07-12 12:45	MDT	253	P	2.43	P
